nome;estacao_cod;latitude;longitude;data;max_temp;min_temp;amplitude
BARBACENA;A502;-21.228333;-43.767778;2021-10-06;23.80;15.80;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-07;27.20;15.40;11.80
BARBACENA;A502;-21.228333;-43.767778;2021-10-08;17.30;13.30;4.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-09;16.50;13.60;2.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-10;16.50;13.40;3.10
BARBACENA;A502;-21.228333;-43.767778;2021-10-11;16.20;14.20;2.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-12;19.40;12.30;7.10
BARBACENA;A502;-21.228333;-43.767778;2021-10-13;25.90;13.90;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-14;28.60;15.60;13.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-15;28.10;17.00;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-10-16;22.80;16.90;5.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-17;22.20;16.70;5.50
BARBACENA;A502;-21.228333;-43.767778;2021-10-18;24.40;16.60;7.80
BARBACENA;A502;-21.228333;-43.767778;2021-10-19;21.00;15.00;6.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-20;16.60;10.80;5.80
BARBACENA;A502;-21.228333;-43.767778;2021-10-21;18.00;11.40;6.60
BARBACENA;A502;-21.228333;-43.767778;2021-10-22;25.30;12.80;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-10-23;27.00;15.20;11.80
BARBACENA;A502;-21.228333;-43.767778;2021-10-24;22.80;17.60;5.20
BARBACENA;A502;-21.228333;-43.767778;2021-10-25;19.90;14.70;5.20
BARBACENA;A502;-21.228333;-43.767778;2021-10-26;25.90;16.00;9.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-27;27.70;16.80;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-28;25.20;16.30;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-10-29;22.50;15.50;7.00
BARBACENA;A502;-21.228333;-43.767778;2021-10-30;23.80;15.40;8.40
BARBACENA;A502;-21.228333;-43.767778;2021-10-31;20.70;15.40;5.30
BARBACENA;A502;-21.228333;-43.767778;2021-11-01;22.40;16.30;6.10
BARBACENA;A502;-21.228333;-43.767778;2021-11-02;25.80;14.30;11.50
BARBACENA;A502;-21.228333;-43.767778;2021-11-03;27.50;15.00;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-11-04;29.10;14.20;14.90
BARBACENA;A502;-21.228333;-43.767778;2021-11-05;28.60;14.80;13.80
BARBACENA;A502;-21.228333;-43.767778;2021-11-06;28.20;14.60;13.60
BARBACENA;A502;-21.228333;-43.767778;2021-11-07;27.60;15.60;12.00
BARBACENA;A502;-21.228333;-43.767778;2021-11-08;28.10;15.40;12.70
BARBACENA;A502;-21.228333;-43.767778;2021-11-09;26.60;17.20;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-11-10;24.30;16.30;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-11-11;17.90;15.10;2.80
BARBACENA;A502;-21.228333;-43.767778;2021-11-12;16.80;13.00;3.80
BARBACENA;A502;-21.228333;-43.767778;2021-11-13;17.40;9.40;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-11-14;20.70;11.00;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-11-15;22.80;11.70;11.10
BARBACENA;A502;-21.228333;-43.767778;2021-11-16;24.80;13.50;11.30
BARBACENA;A502;-21.228333;-43.767778;2021-11-17;27.30;14.40;12.90
BARBACENA;A502;-21.228333;-43.767778;2021-11-18;27.20;16.80;10.40
BARBACENA;A502;-21.228333;-43.767778;2021-11-19;23.60;16.90;6.70
BARBACENA;A502;-21.228333;-43.767778;2021-11-20;20.70;16.60;4.10
BARBACENA;A502;-21.228333;-43.767778;2021-11-21;20.90;13.30;7.60
BARBACENA;A502;-21.228333;-43.767778;2021-11-22;26.60;14.00;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-11-23;29.70;16.00;13.70
BARBACENA;A502;-21.228333;-43.767778;2021-11-24;27.70;15.40;12.30
BARBACENA;A502;-21.228333;-43.767778;2021-11-25;26.60;16.40;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-11-26;25.00;17.00;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-11-27;24.80;15.10;9.70
BARBACENA;A502;-21.228333;-43.767778;2021-11-28;27.20;16.40;10.80
BARBACENA;A502;-21.228333;-43.767778;2021-11-29;30.00;16.50;13.50
BARBACENA;A502;-21.228333;-43.767778;2021-11-30;27.60;18.90;8.70
BARBACENA;A502;-21.228333;-43.767778;2021-12-01;28.70;17.70;11.00
BARBACENA;A502;-21.228333;-43.767778;2021-12-02;27.30;17.40;9.90
BARBACENA;A502;-21.228333;-43.767778;2021-12-03;22.80;15.50;7.30
BARBACENA;A502;-21.228333;-43.767778;2021-12-04;23.50;15.30;8.20
BARBACENA;A502;-21.228333;-43.767778;2021-12-05;27.30;16.40;10.90
BARBACENA;A502;-21.228333;-43.767778;2021-12-06;20.50;15.30;5.20
BARBACENA;A502;-21.228333;-43.767778;2021-12-07;23.60;14.20;9.40
BARBACENA;A502;-21.228333;-43.767778;2021-12-08;18.00;13.40;4.60
BARBACENA;A502;-21.228333;-43.767778;2021-12-09;22.90;13.30;9.60
BARBACENA;A502;-21.228333;-43.767778;2021-12-10;26.70;14.50;12.20
BARBACENA;A502;-21.228333;-43.767778;2021-12-11;28.80;17.20;11.60
BARBACENA;A502;-21.228333;-43.767778;2021-12-12;28.80;18.70;10.10
BARBACENA;A502;-21.228333;-43.767778;2021-12-13;27.20;17.20;10.00
BARBACENA;A502;-21.228333;-43.767778;2021-12-14;26.70;18.70;8.00
BARBACENA;A502;-21.228333;-43.767778;2021-12-15;25.50;18.20;7.30
BARBACENA;A502;-21.228333;-43.767778;2021-12-16;28.30;18.10;10.20
BARBACENA;A502;-21.228333;-43.767778;2021-12-17;22.50;17.70;4.80
BARBACENA;A502;-21.228333;-43.767778;2021-12-18;24.80;18.10;6.70
BARBACENA;A502;-21.228333;-43.767778;2021-12-19;22.70;15.20;7.50
BARBACENA;A502;-21.228333;-43.767778;2021-12-20;22.90;13.60;9.30
BARBACENA;A502;-21.228333;-43.767778;2021-12-21;26.50;15.70;10.80
BARBACENA;A502;-21.228333;-43.767778;2021-12-22;28.90;16.50;12.40
BARBACENA;A502;-21.228333;-43.767778;2021-12-23;26.30;17.40;8.90
BARBACENA;A502;-21.228333;-43.767778;2021-12-24;25.20;12.60;12.60
BARBACENA;A502;-21.228333;-43.767778;2021-12-25;24.50;13.90;10.60
BARBACENA;A502;-21.228333;-43.767778;2021-12-26;27.90;14.20;13.70
BARBACENA;A502;-21.228333;-43.767778;2021-12-27;30.40;16.50;13.90
BARBACENA;A502;-21.228333;-43.767778;2021-12-28;28.00;15.50;12.50
BARBACENA;A502;-21.228333;-43.767778;2021-12-29;27.60;16.20;11.40
BARBACENA;A502;-21.228333;-43.767778;2021-12-30;20.50;16.40;4.10
BARBACENA;A502;-21.228333;-43.767778;2021-12-31;20.20;16.90;3.30
BARBACENA;A502;-21.228333;-43.767778;2022-01-01;22.20;16.70;5.50
BARBACENA;A502;-21.228333;-43.767778;2022-01-02;25.50;17.40;8.10
BARBACENA;A502;-21.228333;-43.767778;2022-01-03;24.60;17.70;6.90
BARBACENA;A502;-21.228333;-43.767778;2022-01-04;24.30;17.90;6.40
BARBACENA;A502;-21.228333;-43.767778;2022-01-05;25.70;18.20;7.50
BARBACENA;A502;-21.228333;-43.767778;2022-01-06;26.20;18.30;7.90
BARBACENA;A502;-21.228333;-43.767778;2022-01-07;23.80;17.70;6.10
BARBACENA;A502;-21.228333;-43.767778;2022-01-08;19.10;16.40;2.70
BARBACENA;A502;-21.228333;-43.767778;2022-01-09;18.00;16.40;1.60
BARBACENA;A502;-21.228333;-43.767778;2022-01-10;23.40;17.00;6.40
BARBACENA;A502;-21.228333;-43.767778;2022-01-11;25.00;17.00;8.00
BARBACENA;A502;-21.228333;-43.767778;2022-01-12;28.90;17.60;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-01-13;28.70;17.40;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-01-14;28.50;16.80;11.70
BARBACENA;A502;-21.228333;-43.767778;2022-01-15;28.80;16.70;12.10
BARBACENA;A502;-21.228333;-43.767778;2022-01-16;26.50;17.10;9.40
BARBACENA;A502;-21.228333;-43.767778;2022-01-17;28.70;16.90;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-01-18;29.30;17.40;11.90
BARBACENA;A502;-21.228333;-43.767778;2022-01-19;29.10;16.90;12.20
BARBACENA;A502;-21.228333;-43.767778;2022-01-20;30.60;17.60;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-01-21;28.60;16.60;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-01-22;28.70;15.60;13.10
BARBACENA;A502;-21.228333;-43.767778;2022-01-23;28.40;15.80;12.60
BARBACENA;A502;-21.228333;-43.767778;2022-01-24;28.20;17.00;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-01-25;27.50;16.30;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-01-26;28.50;16.70;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-01-27;28.50;17.10;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-01-28;28.90;18.20;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-01-29;28.50;17.20;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-01-30;25.80;15.90;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-01-31;22.00;17.40;4.60
BARBACENA;A502;-21.228333;-43.767778;2022-02-01;26.10;18.00;8.10
BARBACENA;A502;-21.228333;-43.767778;2022-02-02;26.00;18.20;7.80
BARBACENA;A502;-21.228333;-43.767778;2022-02-03;27.10;17.40;9.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-04;25.60;17.90;7.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-05;26.00;18.40;7.60
BARBACENA;A502;-21.228333;-43.767778;2022-02-06;23.90;17.80;6.10
BARBACENA;A502;-21.228333;-43.767778;2022-02-07;23.70;18.00;5.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-08;25.70;17.10;8.60
BARBACENA;A502;-21.228333;-43.767778;2022-02-09;18.80;14.20;4.60
BARBACENA;A502;-21.228333;-43.767778;2022-02-10;22.40;15.70;6.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-11;23.10;16.40;6.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-12;25.10;17.10;8.00
BARBACENA;A502;-21.228333;-43.767778;2022-02-13;27.70;16.40;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-02-14;27.50;17.40;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-02-15;28.80;16.80;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-02-16;26.50;17.10;9.40
BARBACENA;A502;-21.228333;-43.767778;2022-02-17;27.90;16.30;11.60
BARBACENA;A502;-21.228333;-43.767778;2022-02-18;23.60;16.90;6.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-19;26.20;15.70;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-02-20;24.40;16.40;8.00
BARBACENA;A502;-21.228333;-43.767778;2022-02-21;24.50;17.50;7.00
BARBACENA;A502;-21.228333;-43.767778;2022-02-22;27.40;17.60;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-02-23;27.70;17.90;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-02-24;28.50;17.60;10.90
BARBACENA;A502;-21.228333;-43.767778;2022-02-25;27.00;16.30;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-02-26;28.20;17.30;10.90
BARBACENA;A502;-21.228333;-43.767778;2022-02-27;27.10;16.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-02-28;27.70;16.60;11.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-01;27.50;15.40;12.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-02;28.70;16.00;12.70
BARBACENA;A502;-21.228333;-43.767778;2022-03-03;27.60;15.60;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-03-04;28.60;16.40;12.20
BARBACENA;A502;-21.228333;-43.767778;2022-03-05;28.20;17.30;10.90
BARBACENA;A502;-21.228333;-43.767778;2022-03-06;27.60;17.10;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-03-07;28.00;16.60;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-03-08;28.10;17.30;10.80
BARBACENA;A502;-21.228333;-43.767778;2022-03-09;26.60;16.50;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-10;27.70;17.00;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-03-11;29.30;17.20;12.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-12;27.50;17.20;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-03-13;27.90;17.70;10.20
BARBACENA;A502;-21.228333;-43.767778;2022-03-14;28.00;17.40;10.60
BARBACENA;A502;-21.228333;-43.767778;2022-03-15;28.20;18.10;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-16;27.60;17.90;9.70
BARBACENA;A502;-21.228333;-43.767778;2022-03-17;29.20;18.10;11.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-18;29.50;17.20;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-03-19;28.10;17.60;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-03-20;27.90;15.30;12.60
BARBACENA;A502;-21.228333;-43.767778;2022-03-21;19.40;14.60;4.80
BARBACENA;A502;-21.228333;-43.767778;2022-03-22;21.30;12.90;8.40
BARBACENA;A502;-21.228333;-43.767778;2022-03-23;23.80;14.00;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-03-24;26.90;14.50;12.40
BARBACENA;A502;-21.228333;-43.767778;2022-03-25;29.70;15.60;14.10
BARBACENA;A502;-21.228333;-43.767778;2022-03-26;30.10;18.30;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-03-27;30.90;19.10;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-03-28;28.50;16.90;11.60
BARBACENA;A502;-21.228333;-43.767778;2022-03-29;26.30;16.00;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-03-30;28.30;16.80;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-03-31;28.10;18.10;10.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-01;22.00;16.60;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-04-02;25.20;15.30;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-04-03;24.30;17.30;7.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-04;24.60;17.30;7.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-05;28.70;17.20;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-04-06;25.90;17.80;8.10
BARBACENA;A502;-21.228333;-43.767778;2022-04-07;24.10;16.80;7.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-08;27.40;17.10;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-09;25.90;17.20;8.70
BARBACENA;A502;-21.228333;-43.767778;2022-04-10;25.90;16.60;9.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-11;25.60;15.80;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-04-12;27.10;16.10;11.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-13;27.80;17.30;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-04-14;27.10;17.20;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-04-15;19.50;14.50;5.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-16;22.00;9.10;12.90
BARBACENA;A502;-21.228333;-43.767778;2022-04-17;22.50;10.60;11.90
BARBACENA;A502;-21.228333;-43.767778;2022-04-18;21.60;11.30;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-19;24.90;10.30;14.60
BARBACENA;A502;-21.228333;-43.767778;2022-04-20;26.00;12.10;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-04-21;25.30;14.00;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-04-22;26.90;13.90;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-23;26.90;14.90;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-24;27.00;14.00;13.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-25;22.10;15.90;6.20
BARBACENA;A502;-21.228333;-43.767778;2022-04-26;25.10;15.60;9.50
BARBACENA;A502;-21.228333;-43.767778;2022-04-27;25.20;16.10;9.10
BARBACENA;A502;-21.228333;-43.767778;2022-04-28;26.90;15.90;11.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-29;26.40;14.40;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-04-30;24.80;15.80;9.00
BARBACENA;A502;-21.228333;-43.767778;2022-05-01;26.30;14.80;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-05-02;25.70;13.90;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-05-03;26.00;15.50;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-05-04;26.70;16.40;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-05-05;22.50;16.30;6.20
BARBACENA;A502;-21.228333;-43.767778;2022-05-06;22.90;12.20;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-05-07;18.60;11.70;6.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-08;22.20;12.50;9.70
BARBACENA;A502;-21.228333;-43.767778;2022-05-09;21.00;12.20;8.80
BARBACENA;A502;-21.228333;-43.767778;2022-05-10;21.40;9.50;11.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-11;23.50;10.00;13.50
BARBACENA;A502;-21.228333;-43.767778;2022-05-12;24.10;14.30;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-05-13;22.00;14.30;7.70
BARBACENA;A502;-21.228333;-43.767778;2022-05-14;23.20;13.80;9.40
BARBACENA;A502;-21.228333;-43.767778;2022-05-15;18.60;14.40;4.20
BARBACENA;A502;-21.228333;-43.767778;2022-05-16;23.00;15.10;7.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-17;20.50;13.90;6.60
BARBACENA;A502;-21.228333;-43.767778;2022-05-18;13.90;5.10;8.80
BARBACENA;A502;-21.228333;-43.767778;2022-05-19;14.90;5.10;9.80
BARBACENA;A502;-21.228333;-43.767778;2022-05-20;19.30;5.30;14.00
BARBACENA;A502;-21.228333;-43.767778;2022-05-21;19.20;6.90;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-05-22;18.70;8.70;10.00
BARBACENA;A502;-21.228333;-43.767778;2022-05-23;20.50;8.90;11.60
BARBACENA;A502;-21.228333;-43.767778;2022-05-24;20.90;10.50;10.40
BARBACENA;A502;-21.228333;-43.767778;2022-05-25;18.70;10.80;7.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-26;21.30;12.60;8.70
BARBACENA;A502;-21.228333;-43.767778;2022-05-27;21.30;12.40;8.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-28;22.50;12.00;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-05-29;24.60;11.40;13.20
BARBACENA;A502;-21.228333;-43.767778;2022-05-30;25.60;11.70;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-05-31;24.80;13.40;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-06-01;23.00;15.40;7.60
BARBACENA;A502;-21.228333;-43.767778;2022-06-02;25.90;14.50;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-06-03;24.70;12.90;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-04;21.20;12.10;9.10
BARBACENA;A502;-21.228333;-43.767778;2022-06-05;19.80;10.30;9.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-06;22.50;8.60;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-06-07;24.30;11.10;13.20
BARBACENA;A502;-21.228333;-43.767778;2022-06-08;24.30;12.50;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-09;23.30;13.00;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-06-10;22.60;14.90;7.70
BARBACENA;A502;-21.228333;-43.767778;2022-06-11;18.70;13.80;4.90
BARBACENA;A502;-21.228333;-43.767778;2022-06-12;19.00;12.40;6.60
BARBACENA;A502;-21.228333;-43.767778;2022-06-13;17.80;8.60;9.20
BARBACENA;A502;-21.228333;-43.767778;2022-06-14;18.80;8.00;10.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-15;19.10;6.50;12.60
BARBACENA;A502;-21.228333;-43.767778;2022-06-16;23.20;8.40;14.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-17;24.00;9.20;14.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-18;22.80;12.10;10.70
BARBACENA;A502;-21.228333;-43.767778;2022-06-19;17.50;13.00;4.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-20;21.00;12.80;8.20
BARBACENA;A502;-21.228333;-43.767778;2022-06-21;22.90;10.40;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-22;24.10;10.70;13.40
BARBACENA;A502;-21.228333;-43.767778;2022-06-23;24.60;9.30;15.30
BARBACENA;A502;-21.228333;-43.767778;2022-06-24;25.10;9.60;15.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-25;24.20;10.50;13.70
BARBACENA;A502;-21.228333;-43.767778;2022-06-26;17.50;12.00;5.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-27;14.60;10.80;3.80
BARBACENA;A502;-21.228333;-43.767778;2022-06-28;21.40;6.90;14.50
BARBACENA;A502;-21.228333;-43.767778;2022-06-29;23.40;9.50;13.90
BARBACENA;A502;-21.228333;-43.767778;2022-06-30;23.30;10.80;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-01;21.70;10.50;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-07-02;22.50;11.50;11.00
BARBACENA;A502;-21.228333;-43.767778;2022-07-03;23.80;10.40;13.40
BARBACENA;A502;-21.228333;-43.767778;2022-07-04;21.50;11.40;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-07-05;22.60;10.50;12.10
BARBACENA;A502;-21.228333;-43.767778;2022-07-06;22.90;11.70;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-07-07;23.30;11.00;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-07-08;21.10;9.70;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-07-09;20.50;10.40;10.10
BARBACENA;A502;-21.228333;-43.767778;2022-07-10;21.30;12.80;8.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-11;21.00;11.80;9.20
BARBACENA;A502;-21.228333;-43.767778;2022-07-12;23.50;10.80;12.70
BARBACENA;A502;-21.228333;-43.767778;2022-07-13;24.20;10.60;13.60
BARBACENA;A502;-21.228333;-43.767778;2022-07-14;21.30;13.30;8.00
BARBACENA;A502;-21.228333;-43.767778;2022-07-15;23.60;11.80;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-07-16;25.00;12.60;12.40
BARBACENA;A502;-21.228333;-43.767778;2022-07-17;26.60;12.20;14.40
BARBACENA;A502;-21.228333;-43.767778;2022-07-18;23.00;11.40;11.60
BARBACENA;A502;-21.228333;-43.767778;2022-07-19;24.20;11.50;12.70
BARBACENA;A502;-21.228333;-43.767778;2022-07-20;20.20;11.80;8.40
BARBACENA;A502;-21.228333;-43.767778;2022-07-21;22.60;11.10;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-22;23.50;12.90;10.60
BARBACENA;A502;-21.228333;-43.767778;2022-07-23;24.70;10.20;14.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-24;22.00;12.90;9.10
BARBACENA;A502;-21.228333;-43.767778;2022-07-25;22.30;10.80;11.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-26;21.90;10.70;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-07-27;20.90;9.80;11.10
BARBACENA;A502;-21.228333;-43.767778;2022-07-28;24.60;11.70;12.90
BARBACENA;A502;-21.228333;-43.767778;2022-07-29;25.90;12.40;13.50
BARBACENA;A502;-21.228333;-43.767778;2022-07-30;22.50;11.20;11.30
BARBACENA;A502;-21.228333;-43.767778;2022-07-31;21.60;10.40;11.20
BARBACENA;A502;-21.228333;-43.767778;2022-08-01;23.70;11.90;11.80
BARBACENA;A502;-21.228333;-43.767778;2022-08-02;26.00;11.20;14.80
BARBACENA;A502;-21.228333;-43.767778;2022-08-03;24.80;11.00;13.80
BARBACENA;A502;-21.228333;-43.767778;2022-08-04;26.00;14.00;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-08-05;27.60;13.30;14.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-06;22.60;13.10;9.50
BARBACENA;A502;-21.228333;-43.767778;2022-08-07;26.60;13.70;12.90
BARBACENA;A502;-21.228333;-43.767778;2022-08-08;22.10;13.40;8.70
BARBACENA;A502;-21.228333;-43.767778;2022-08-09;22.40;13.10;9.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-10;18.10;14.40;3.70
BARBACENA;A502;-21.228333;-43.767778;2022-08-11;20.00;5.20;14.80
BARBACENA;A502;-21.228333;-43.767778;2022-08-12;19.40;9.40;10.00
BARBACENA;A502;-21.228333;-43.767778;2022-08-13;20.80;8.80;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-08-14;21.10;10.80;10.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-15;22.00;9.80;12.20
BARBACENA;A502;-21.228333;-43.767778;2022-08-16;26.70;11.50;15.20
BARBACENA;A502;-21.228333;-43.767778;2022-08-17;27.60;14.50;13.10
BARBACENA;A502;-21.228333;-43.767778;2022-08-18;26.20;13.70;12.50
BARBACENA;A502;-21.228333;-43.767778;2022-08-19;22.60;12.10;10.50
BARBACENA;A502;-21.228333;-43.767778;2022-08-20;13.40;9.10;4.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-21;16.60;8.80;7.80
BARBACENA;A502;-21.228333;-43.767778;2022-08-22;20.20;6.80;13.40
BARBACENA;A502;-21.228333;-43.767778;2022-08-23;21.00;10.00;11.00
BARBACENA;A502;-21.228333;-43.767778;2022-08-24;22.90;9.60;13.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-25;22.50;13.20;9.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-26;24.90;12.90;12.00
BARBACENA;A502;-21.228333;-43.767778;2022-08-27;25.40;13.10;12.30
BARBACENA;A502;-21.228333;-43.767778;2022-08-28;26.90;13.80;13.10
BARBACENA;A502;-21.228333;-43.767778;2022-08-29;19.30;13.90;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-08-30;17.20;8.50;8.70
BARBACENA;A502;-21.228333;-43.767778;2022-08-31;18.20;8.30;9.90
BARBACENA;A502;-21.228333;-43.767778;2022-09-01;20.70;7.10;13.60
BARBACENA;A502;-21.228333;-43.767778;2022-09-02;24.80;10.20;14.60
BARBACENA;A502;-21.228333;-43.767778;2022-09-03;28.60;12.10;16.50
BARBACENA;A502;-21.228333;-43.767778;2022-09-04;21.50;13.30;8.20
BARBACENA;A502;-21.228333;-43.767778;2022-09-05;15.80;10.40;5.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-06;18.40;11.60;6.80
BARBACENA;A502;-21.228333;-43.767778;2022-09-07;19.90;8.50;11.40
BARBACENA;A502;-21.228333;-43.767778;2022-09-08;27.40;10.70;16.70
BARBACENA;A502;-21.228333;-43.767778;2022-09-09;29.60;12.50;17.10
BARBACENA;A502;-21.228333;-43.767778;2022-09-10;30.70;14.50;16.20
